ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
1509,Kort Yegorov,Kort,Yegorov,98(539)287-8349,Annaliese Brine,86(594)707-0730,1537648965,139,1537649104,78,Jamaica,NY,6483 Ilene Trail
1510,Emogene Gambles,Emogene,Gambles,86(196)548-1848,Diann Gelardi,48(965)535-8596,1528606945,88,1528607033,10,Jamaica,NY,998 Moulton Terrace
1511,Kane Folke,Kane,Folke,98(515)889-6213,Austin Calrow,86(548)158-5592,1538583889,312,1538584201,103,Rochester,NY,546 Kenwood Trail
1512,Land Wroe,Land,Wroe,86(391)537-5941,Flor Cregeen,60(389)800-2154,1516280147,362,1516280509,109,Brooklyn,NY,906 Maple Alley
1513,Brittne Grouvel,Brittne,Grouvel,62(668)962-9723,Brade Torry,86(913)265-8969,1520525264,144,1520525408,87,Staten Island,NY,237 Mccormick Junction
1514,Arielle McMichan,Arielle,McMichan,1(502)528-1210,Kass Millican,33(664)895-5489,1534695448,229,1534695677,20,Buffalo,NY,00443 Calypso Park
1515,Juditha Parmer,Juditha,Parmer,385(744)468-8189,Marena Gamwell,7(112)981-2518,1535110458,83,1535110541,145,Bronx,NY,91 Dunning Center
1516,Rachael Strickett,Rachael,Strickett,46(152)363-2745,Camey Srawley,66(119)200-1432,1538817164,241,1538817405,74,Buffalo,NY,38102 Cody Park
1517,Haley Martindale,Haley,Martindale,86(644)491-7854,Free Garrould,86(302)106-8678,1531463636,234,1531463870,17,Rochester,NY,651 Oak Terrace
1518,Annaliese Garron,Annaliese,Garron,63(240)104-5275,Pall Poyntz,62(239)861-7648,1545615937,156,1545616093,50,Brooklyn,NY,36 Summerview Circle
1519,Abie Gallandre,Abie,Gallandre,212(103)447-8983,Kristoforo Comiskey,51(448)115-3606,1536848802,226,1536849028,49,Jamaica,NY,336 Loftsgordon Court
1520,Tucker Mattingley,Tucker,Mattingley,967(827)474-0000,Ursola Elcoux,55(788)589-1112,1536274478,238,1536274716,62,Rochester,NY,795 Westridge Parkway
1521,Waylon Arnhold,Waylon,Arnhold,7(696)527-3075,Marguerite Sebborn,855(750)868-4851,1539683936,371,1539684307,137,Bronx,NY,9 Dottie Center
1522,Francene Cordey,Francene,Cordey,86(581)255-4689,Kathe Albone,7(979)495-9457,1543971510,84,1543971594,23,Albany,NY,01 Golden Leaf Alley
1523,Marcus Escott,Marcus,Escott,48(886)717-7723,Freedman Franscioni,55(832)780-8386,1521160980,37,1521161017,75,Brooklyn,NY,496 Oakridge Pass
1524,Judas Fieldgate,Judas,Fieldgate,86(288)354-2458,Willie Gillanders,7(490)175-1965,1546132572,299,1546132871,110,Brooklyn,NY,0 Trailsway Hill
1525,Delbert Frontczak,Delbert,Frontczak,63(204)556-8762,Gal Aronoff,62(862)921-9673,1522428664,376,1522429040,60,Albany,NY,4929 Maywood Circle
1526,Sasha Heinel,Sasha,Heinel,86(383)794-8904,Sena Fynes,63(276)332-9934,1536788216,13,1536788229,100,Buffalo,NY,5 Gulseth Center
1527,Hernando Patley,Hernando,Patley,86(340)413-0094,Nancy Hablet,48(669)689-0143,1539723268,394,1539723662,34,Buffalo,NY,21 Scoville Circle
1528,Roberta Malbon,Roberta,Malbon,86(865)970-5559,Alphonso Oddey,967(969)624-7905,1523711225,382,1523711607,89,Buffalo,NY,5234 Rutledge Lane
1529,Veronica Premble,Veronica,Premble,244(754)316-4648,Bernard Arlet,51(831)789-5006,1535552532,354,1535552886,64,Rochester,NY,0489 Sunnyside Drive
1530,Husein Alden,Husein,Alden,1(619)488-9002,Rea Langcastle,7(583)320-3973,1525705657,209,1525705866,46,Staten Island,NY,79 Spaight Terrace
1531,Evyn Melding,Evyn,Melding,62(467)914-4802,Gabbie Bilfoot,81(627)468-2490,1521009275,334,1521009609,104,Buffalo,NY,56496 3rd Terrace
1532,Sena Fynes,Sena,Fynes,63(276)332-9934,Devina Baunton,86(706)262-9324,1522429793,299,1522430092,115,New York City,NY,7928 Banding Circle
1533,Winonah Dikelin,Winonah,Dikelin,389(692)947-6691,Riannon MacAlees,51(638)661-4851,1539216860,268,1539217128,130,Mount Vernon,NY,593 Kropf Crossing
1534,Herschel Beining,Herschel,Beining,66(688)406-2762,Krystalle Greschke,1(251)375-7528,1533301109,304,1533301413,1,Bronx,NY,309 Dixon Junction
1535,Rand McMickan,Rand,McMickan,54(904)444-5822,Elias Flitcroft,63(668)239-3496,1539419455,139,1539419594,45,Staten Island,NY,37 Little Fleur Road
1536,Shelden Northcote,Shelden,Northcote,7(886)628-5576,Gerick Kedslie,62(465)345-1760,1533527838,213,1533528051,36,New Hyde Park,NY,9052 Warrior Junction
1537,Cate Jelphs,Cate,Jelphs,55(170)564-6484,Loy Danilyak,373(407)299-7696,1515660094,122,1515660216,39,New York City,NY,326 American Ash Terrace
1538,Hilliard Mumby,Hilliard,Mumby,52(246)353-4097,Gus MacCallion,46(429)157-0843,1540083349,50,1540083399,46,New York City,NY,53775 1st Way
1539,Laraine Lode,Laraine,Lode,976(863)881-2504,Hughie Shields,86(650)668-4250,1529895529,269,1529895798,1,Syracuse,NY,5623 Bellgrove Lane
1540,Alex Winn,Alex,Winn,62(192)481-2519,Conrado Corbishley,63(432)657-4374,1524916870,257,1524917127,113,Albany,NY,81851 Laurel Hill
1541,Boony Keslake,Boony,Keslake,33(931)636-2202,Marlo MacDonagh,57(320)368-5606,1518436017,397,1518436414,31,Albany,NY,2 Moland Court
1542,Thurstan Garrold,Thurstan,Garrold,31(282)206-3628,Vinnie Ewbanks,7(847)584-5047,1539035508,238,1539035746,112,Albany,NY,83996 Tomscot Junction
1543,Merrel Chezier,Merrel,Chezier,263(937)464-5112,Sissy Hillhouse,7(996)182-5671,1536538318,398,1536538716,17,New York City,NY,1 Mandrake Terrace
1544,Molly Paxman,Molly,Paxman,86(894)682-6397,Serene Bootman,1(409)480-4703,1542711785,189,1542711974,19,Flushing,NY,89526 Amoth Terrace
1545,Cassaundra Sesser,Cassaundra,Sesser,51(548)669-1242,Trueman Johnes,46(455)874-9777,1520616464,266,1520616730,53,Brooklyn,NY,03 Novick Trail
1546,Lesly Speers,Lesly,Speers,93(258)163-5996,Reinhold McPhelimy,47(777)106-2349,1516250037,304,1516250341,51,Bronx,NY,5540 Thackeray Plaza
1547,Berkley Gostling,Berkley,Gostling,62(360)373-9832,Napoleon Jerrard,1(501)575-6272,1536511385,219,1536511604,143,Buffalo,NY,068 Golf Way
1548,Abie Gallandre,Abie,Gallandre,212(103)447-8983,Anissa Ruggen,62(186)442-1604,1532075473,260,1532075733,96,New York City,NY,2 Morrow Place
1549,Britte Nelane,Britte,Nelane,86(760)879-3015,Torey Gergus,66(548)215-0171,1532193759,313,1532194072,5,Buffalo,NY,074 American Ash Terrace
1550,Trueman Johnes,Trueman,Johnes,46(455)874-9777,Winfield Bligh,46(831)469-1624,1532980866,386,1532981252,54,Syracuse,NY,39 Emmet Alley
1551,Benedetta de Tocqueville,Benedetta,de Tocqueville,86(359)249-4202,Grete Brownlie,86(911)679-5057,1515499766,360,1515500126,65,New York City,NY,07083 Luster Parkway
1552,Anissa Ruggen,Anissa,Ruggen,62(186)442-1604,Sebastien Carah,86(965)310-6025,1521488721,29,1521488750,41,New York City,NY,7 Mifflin Court
1553,Yelena Grouse,Yelena,Grouse,55(499)361-6540,Danny Carette,86(286)630-4374,1542265407,142,1542265549,99,New York City,NY,72097 Crownhardt Drive
1554,Glen Daouse,Glen,Daouse,86(688)425-8309,Sasha Heinel,86(383)794-8904,1533371037,328,1533371365,127,Albany,NY,58185 Vahlen Parkway
1555,Melisande Palister,Melisande,Palister,86(779)965-0243,Allys Le Brun,92(664)784-9836,1539207076,34,1539207110,113,Hicksville,NY,52 Vernon Street
1556,Stanford Dorin,Stanford,Dorin,62(694)697-2212,Frederico Haffner,380(152)954-1592,1525822111,290,1525822401,108,Jamaica,NY,4032 Prairie Rose Junction
1557,Michel Bosward,Michel,Bosward,62(572)363-4921,Molly Paxman,86(894)682-6397,1527201156,192,1527201348,77,Albany,NY,70 Toban Lane
1558,Jamill Strang,Jamill,Strang,81(955)888-6816,Guinevere Littleton,63(377)586-7101,1536674238,230,1536674468,109,Jamaica,NY,29 Reindahl Park
1559,Orsola Toffolo,Orsola,Toffolo,86(677)981-6396,Vidovic Brevitt,62(171)388-2684,1539594327,40,1539594367,83,Port Washington,NY,31 Sutherland Lane
1560,Glen Daouse,Glen,Daouse,86(688)425-8309,Gilles Paridge,502(481)210-0468,1529732282,148,1529732430,18,New York City,NY,2294 Tennessee Avenue
1561,Ambrosius Tookey,Ambrosius,Tookey,51(241)382-8285,Delcine Goly,60(305)595-2167,1542214368,330,1542214698,31,Jamaica,NY,69 Talisman Circle
1562,Rufe Aish,Rufe,Aish,86(546)474-1803,Buiron Buckeridge,56(402)963-6559,1533258481,353,1533258834,76,Staten Island,NY,81619 Dryden Parkway
1563,Barbette Sleeford,Barbette,Sleeford,86(939)838-0552,Ainslee Guidera,33(199)718-2465,1528668306,61,1528668367,113,New York City,NY,448 Sloan Pass
1564,Devlen Inkster,Devlen,Inkster,92(747)958-9897,Karrah Mordin,62(866)334-2325,1545546422,289,1545546711,19,Albany,NY,2384 Lake View Point
1565,Sissy Hillhouse,Sissy,Hillhouse,7(996)182-5671,Willdon Sheeres,62(390)245-2361,1528356930,193,1528357123,44,Flushing,NY,4 School Crossing
1566,Tallulah Shurman,Tallulah,Shurman,66(563)227-9331,Jakie Blazeby,62(361)186-1411,1536884495,95,1536884590,145,New York City,NY,0824 Fairfield Way
1567,Ezechiel Vlasin,Ezechiel,Vlasin,506(539)237-5470,Krissie Czajka,62(848)487-2627,1527686655,365,1527687020,121,New York City,NY,95373 Coolidge Trail
1568,Maximilian Guerri,Maximilian,Guerri,86(105)948-3591,Nikki Ubee,86(746)611-0018,1540710793,273,1540711066,78,Syracuse,NY,6 Graedel Street
1569,Chlo Terry,Chlo,Terry,62(274)967-1211,Tann Riccardi,62(902)439-5399,1528412812,275,1528413087,71,New York City,NY,8 Leroy Way
1570,Conny Deex,Conny,Deex,48(589)735-0144,Percival Beahan,46(317)394-4462,1526960644,358,1526961002,96,Schenectady,NY,721 Elka Plaza
1571,Ralina Keavy,Ralina,Keavy,996(626)935-9600,Shandy Helix,963(215)269-7639,1540854739,45,1540854784,106,Buffalo,NY,6 2nd Terrace
1572,Issi Romaine,Issi,Romaine,48(886)227-5875,Derwin Cartner,57(403)811-4307,1535500922,65,1535500987,60,Utica,NY,13 Pepper Wood Circle
1573,Luella Worrill,Luella,Worrill,358(305)287-0791,Derry Butterly,33(174)948-1072,1524599335,213,1524599548,92,Albany,NY,68299 Pleasure Center
1574,Tawnya Demonge,Tawnya,Demonge,7(227)541-0804,Muriel Roll,62(423)878-6763,1525275319,322,1525275641,135,Rochester,NY,64 Birchwood Way
1575,Grissel Scuse,Grissel,Scuse,63(752)150-3994,Garrek Tuft,54(719)228-7660,1540614628,307,1540614935,40,Brooklyn,NY,054 Manley Trail
1576,Cristian Iveagh,Cristian,Iveagh,86(303)837-7784,Allina Wilds,86(931)686-5732,1532898224,61,1532898285,9,Albany,NY,5 Lawn Crossing
1577,Leeann Tulk,Leeann,Tulk,86(318)542-5712,Obadias Strowther,996(903)201-3395,1525808628,220,1525808848,1,Buffalo,NY,6 Dunning Court
1578,Moss Tolefree,Moss,Tolefree,351(621)602-5025,Luella Worrill,358(305)287-0791,1523671874,374,1523672248,18,New York City,NY,9695 Arrowood Lane
1579,Romain Blancowe,Romain,Blancowe,7(909)806-7753,Filippo Wrate,62(792)240-5305,1525234667,257,1525234924,65,New York City,NY,036 Golden Leaf Trail
1580,Kala Abley,Kala,Abley,62(384)688-0544,Zonda Conroy,998(530)185-8072,1520001829,400,1520002229,24,Albany,NY,61 Atwood Point
1581,Neddie Geffe,Neddie,Geffe,58(443)126-1300,Zachery Klimas,48(605)985-8445,1534495149,293,1534495442,57,Rochester,NY,62 Farwell Pass
1582,Holden Habershon,Holden,Habershon,86(759)764-4493,Meredithe McCurlye,62(260)176-7487,1517659707,37,1517659744,15,Brooklyn,NY,49897 Vera Court
1583,Poul Prynne,Poul,Prynne,86(493)182-2319,Cyrill Dickerline,27(837)990-2314,1526496622,332,1526496954,138,New York City,NY,2 Victoria Street
1584,Rosabella Perryn,Rosabella,Perryn,62(145)849-9957,Ainslee Guidera,33(199)718-2465,1543266081,9,1543266090,89,Rochester,NY,16 Park Meadow Court
1585,Delcine Goly,Delcine,Goly,60(305)595-2167,Parke Nuccii,86(448)716-9703,1546049418,63,1546049481,4,Rochester,NY,40761 Golf Street
1586,Marcella Thorrington,Marcella,Thorrington,7(391)653-0495,Hanson Steptowe,62(424)868-3230,1525456142,82,1525456224,14,New York City,NY,4310 Eastwood Point
1587,Donall Levick,Donall,Levick,86(195)369-6470,Jonathon Askell,46(976)636-3488,1533624256,42,1533624298,26,Rochester,NY,97 Namekagon Way
1588,Costanza Heales,Costanza,Heales,254(411)340-3141,Shanie Manuelli,86(586)124-0802,1525334798,395,1525335193,28,Flushing,NY,26 Duke Terrace
1589,Aharon Conneely,Aharon,Conneely,46(214)481-6668,Maddie Tine,235(529)790-8010,1544729526,119,1544729645,107,New Hyde Park,NY,6220 Knutson Parkway
1590,Lawry Rubinowitsch,Lawry,Rubinowitsch,242(374)142-4683,Eben Bhar,57(937)876-4432,1515572235,160,1515572395,108,Albany,NY,8 Boyd Road
1591,Sebastien Carah,Sebastien,Carah,86(965)310-6025,Cynthea Galletly,62(322)972-8759,1536950436,125,1536950561,124,Albany,NY,0 Lawn Terrace
1592,Thorndike Babar,Thorndike,Babar,33(510)607-1986,Feliza Cockshtt,242(479)799-4654,1515072424,385,1515072809,66,Buffalo,NY,3 Bultman Alley
1593,Charlotte Vigars,Charlotte,Vigars,505(406)476-6630,Kort Yegorov,98(539)287-8349,1530750085,218,1530750303,98,New Hyde Park,NY,614 Grayhawk Junction
1594,Bertine Jobson,Bertine,Jobson,504(539)804-7912,Ulrike Cecere,358(375)338-0830,1517967789,62,1517967851,45,Albany,NY,735 Crest Line Crossing
1595,Gene Schapero,Gene,Schapero,358(722)728-8004,Roberta Malbon,86(865)970-5559,1527734262,368,1527734630,120,Rochester,NY,07 Stephen Point
1596,Concettina Bubb,Concettina,Bubb,86(864)278-5620,Amory Peltzer,86(617)874-3824,1518831890,75,1518831965,137,Brooklyn,NY,25 Bonner Junction
1597,Conrado Corbishley,Conrado,Corbishley,63(432)657-4374,Starla Robrow,62(884)777-2273,1537850077,7,1537850084,47,Syracuse,NY,4996 Lunder Junction
1598,Krissie Czajka,Krissie,Czajka,62(848)487-2627,Paco Benninger,353(920)873-4272,1522135916,261,1522136177,3,New York City,NY,34737 Mayfield Terrace
1599,Gerick Kedslie,Gerick,Kedslie,62(465)345-1760,Friedrich Conley,55(190)367-0102,1535861403,74,1535861477,79,New York City,NY,821 Forest Run Junction
1600,Romain Farady,Romain,Farady,352(820)899-2026,Bailey Fendley,81(142)292-4745,1540768880,286,1540769166,103,New York City,NY,98 West Trail
1601,Orson Brower,Orson,Brower,86(954)729-3518,Daria Feld,62(791)229-8308,1520079216,226,1520079442,65,Rochester,NY,2926 Susan Alley
1602,Marty Gready,Marty,Gready,62(481)153-5784,Muriel Benallack,54(171)964-5638,1532527338,9,1532527347,90,Buffalo,NY,252 Tennessee Center
1603,Gloriane Emes,Gloriane,Emes,63(344)695-5917,Normy Lambole,33(321)204-4597,1536076329,266,1536076595,142,Albany,NY,563 Forest Run Terrace
1604,Marlo MacDonagh,Marlo,MacDonagh,57(320)368-5606,Lebbie Alexandrou,33(658)281-3196,1534119498,10,1534119508,33,Jamaica,NY,5219 Melby Terrace
1605,Emogene Gambles,Emogene,Gambles,86(196)548-1848,Nancee Kinforth,57(981)634-5862,1519254219,396,1519254615,118,Bronx,NY,9193 5th Drive
1606,Rozanne Bosworth,Rozanne,Bosworth,66(643)798-7080,Hedvige Garioch,63(997)485-7152,1525588730,92,1525588822,43,Bronx,NY,751 Schlimgen Court
1607,Ivan Esp,Ivan,Esp,46(663)666-5189,Catina Le Jean,63(527)302-7981,1527240894,381,1527241275,114,New York City,NY,0042 Farwell Terrace
1608,Pierson Cundy,Pierson,Cundy,86(482)312-2949,Leese Drinkeld,82(319)647-5462,1528919625,118,1528919743,127,Rochester,NY,9181 Shasta Road
1609,Cris Brouncker,Cris,Brouncker,62(205)173-5351,Roberta Mantle,62(499)418-0090,1543993780,353,1543994133,75,New York City,NY,4274 Sugar Lane
1610,Alfons Moorman,Alfons,Moorman,86(400)133-5377,Cherie Freshwater,81(188)653-8709,1524809015,175,1524809190,50,New York City,NY,57884 Columbus Crossing
1611,Man Rulten,Man,Rulten,48(504)953-4367,Sheppard Folomin,86(349)181-3675,1536545257,271,1536545528,50,Elmira,NY,6721 Sunbrook Point
1612,Charmion Stovell,Charmion,Stovell,967(474)459-4428,Torrie Forge,387(473)248-5445,1534001415,6,1534001421,55,Staten Island,NY,1 Onsgard Drive
1613,Romain Farady,Romain,Farady,352(820)899-2026,Hermie O'Dyvoy,33(331)346-4948,1541996961,318,1541997279,56,New York City,NY,66 Moulton Circle
1614,Alanna Kingsford,Alanna,Kingsford,86(533)856-1047,Zia Hadwick,63(598)894-1803,1535592203,16,1535592219,108,New York City,NY,93590 Vidon Pass
1615,Haily Fey,Haily,Fey,353(982)573-2892,Oralia Ryding,84(697)386-8948,1519731972,20,1519731992,75,Flushing,NY,17 Burning Wood Terrace
1616,Moira Letherbury,Moira,Letherbury,55(564)875-6675,Iseabal Buston,1(210)255-8643,1516052007,95,1516052102,100,Brooklyn,NY,8 Meadow Vale Center
1617,Ludvig Lapslie,Ludvig,Lapslie,63(848)622-2668,Cristian Iveagh,86(303)837-7784,1543970208,280,1543970488,146,Albany,NY,8 Waxwing Court
1618,Sasha Heinel,Sasha,Heinel,86(383)794-8904,Torey Gergus,66(548)215-0171,1538956169,206,1538956375,3,New York City,NY,6884 Toban Street
1619,Kathe Albone,Kathe,Albone,7(979)495-9457,Merrielle Pantin,86(909)521-7352,1515332832,49,1515332881,58,Brooklyn,NY,21 Porter Alley
1620,Denys Manchester,Denys,Manchester,51(658)363-3256,Faythe Kliemann,1(769)748-0241,1536321912,78,1536321990,20,New York City,NY,5 Killdeer Drive
1621,Harmonia Clinch,Harmonia,Clinch,46(779)355-5586,Olav Robelow,63(548)799-1114,1519848553,9,1519848562,73,Syracuse,NY,297 Superior Point
1622,Waldon Janosevic,Waldon,Janosevic,48(381)655-4136,Rivalee Staining,30(200)186-5873,1528548880,321,1528549201,103,Brooklyn,NY,523 Kim Center
1623,Chaddy Scanlin,Chaddy,Scanlin,30(281)171-6079,Katha Maitland,46(722)220-2797,1528172731,315,1528173046,79,Jamaica,NY,24218 Barby Drive
1624,Winonah Dikelin,Winonah,Dikelin,389(692)947-6691,Gilli Nutbeam,86(419)749-1439,1530222970,322,1530223292,98,New York City,NY,912 Cascade Street
1625,Myrvyn Eaddy,Myrvyn,Eaddy,380(305)307-6975,Ethelind Hastin,7(413)125-2536,1541052354,337,1541052691,12,New York City,NY,81 Straubel Road
1626,Rosalyn Busst,Rosalyn,Busst,372(170)332-2980,Benedetta de Tocqueville,86(359)249-4202,1542130355,312,1542130667,93,New York City,NY,2892 Everett Hill
1627,Christiana Christensen,Christiana,Christensen,62(914)428-1731,Avictor Bryett,86(748)641-9235,1519226542,142,1519226684,84,New York City,NY,6 Di Loreto Court
1628,Isadore Lasham,Isadore,Lasham,86(508)529-1958,Cassaundra Sesser,51(548)669-1242,1536949983,172,1536950155,90,Bronx,NY,28912 Pine View Avenue
1629,Khalil Arnli,Khalil,Arnli,254(535)507-8901,Candy Nestle,30(343)740-4424,1536236648,122,1536236770,16,New Hyde Park,NY,66 Iowa Plaza
1630,Harp Arnault,Harp,Arnault,53(130)189-6723,Davin Scarsbrooke,255(397)174-1184,1538304161,316,1538304477,71,Brooklyn,NY,30 School Hill
1631,Clemmy Guyver,Clemmy,Guyver,86(414)531-8614,Margaretta Prattin,380(260)442-7734,1538833249,355,1538833604,1,New York City,NY,1 Vera Court
1632,Gottfried Stolberg,Gottfried,Stolberg,55(157)444-7987,Cosmo Bunn,52(754)990-5846,1537322468,201,1537322669,98,Brooklyn,NY,1 Vidon Junction
1633,Ania Bachs,Ania,Bachs,86(701)925-3320,Inessa Ramelet,86(112)245-8888,1539784191,77,1539784268,93,Buffalo,NY,316 Mallard Road
1634,Krissie Czajka,Krissie,Czajka,62(848)487-2627,Leeann Headon,27(578)342-2392,1522717774,375,1522718149,73,Flushing,NY,48 David Road
1635,Robinette Mordaunt,Robinette,Mordaunt,371(106)195-7653,Ivan Spittles,33(896)396-3880,1537884682,201,1537884883,85,New York City,NY,136 Oak Way
1636,Kendra Haselwood,Kendra,Haselwood,60(913)288-2370,Jelene Fennick,55(257)760-5290,1522553812,289,1522554101,122,Buffalo,NY,4 Vahlen Trail
1637,Winna Buglar,Winna,Buglar,63(929)472-3560,Chiarra Cundict,86(217)199-5562,1521315744,271,1521316015,36,New York City,NY,52 Darwin Road
1638,Venus Nozzolii,Venus,Nozzolii,351(116)209-2847,Fayth Halm,62(635)169-4811,1520556590,53,1520556643,11,Buffalo,NY,5 Sycamore Street
1639,Trent Rowbottom,Trent,Rowbottom,970(750)554-5628,Norrie Orhrt,374(801)177-1739,1518151713,219,1518151932,20,Brooklyn,NY,5 Corry Avenue
1640,Sholom Wilbud,Sholom,Wilbud,39(878)183-6663,Zack Lesser,86(184)111-4633,1537941674,189,1537941863,2,New York City,NY,9 Lillian Way
1641,Jori Ranking,Jori,Ranking,63(560)482-9805,Gothart Raywood,58(901)492-7039,1522096913,52,1522096965,28,Syracuse,NY,3311 Sachtjen Road
1642,Husein Alden,Husein,Alden,1(619)488-9002,Ryan Landre,86(337)183-5159,1533657599,301,1533657900,113,Brooklyn,NY,42417 Carioca Plaza
1643,Sheppard Folomin,Sheppard,Folomin,86(349)181-3675,Husein Alden,1(619)488-9002,1523117158,44,1523117202,27,Rochester,NY,133 Johnson Pass
1644,Ellyn Ludmann,Ellyn,Ludmann,63(815)724-6962,Trueman Johnes,46(455)874-9777,1520409185,48,1520409233,124,New York City,NY,2606 Lerdahl Hill
1645,Vachel Pashen,Vachel,Pashen,371(392)673-9946,Jonathon Askell,46(976)636-3488,1518956695,324,1518957019,33,Rochester,NY,414 Messerschmidt Lane
1646,Hannah Duce,Hannah,Duce,509(391)906-4508,Jeanette MacKaig,86(693)246-7008,1530305825,124,1530305949,79,Albany,NY,0765 Evergreen Circle
1647,Sandi Ruvel,Sandi,Ruvel,53(523)709-8654,Margaret Berthomier,86(537)431-9263,1528483731,179,1528483910,92,New York City,NY,4 Debra Center
1648,Matty Keemer,Matty,Keemer,57(887)662-1091,Nancy Hablet,48(669)689-0143,1520022417,222,1520022639,35,Albany,NY,17747 Maple Terrace
1649,Rollie Sweeney,Rollie,Sweeney,216(627)475-5794,Dulci Westell,98(878)388-3954,1525706499,101,1525706600,133,Elmira,NY,795 Arkansas Place
1650,Spike Nyland,Spike,Nyland,507(625)963-5505,Jennifer Jiran,66(113)304-7362,1528001184,148,1528001332,52,Jamaica,NY,6202 Dahle Pass
1651,Erwin Crossdale,Erwin,Crossdale,998(817)377-0289,Maribel Alebrooke,81(153)902-9649,1545941443,254,1545941697,116,Syracuse,NY,47 Longview Junction
1652,Nehemiah Rimer,Nehemiah,Rimer,55(768)592-6804,Deb Obispo,58(463)474-1902,1544647653,210,1544647863,87,Jamaica,NY,316 Bobwhite Place
1653,Jamison Delacroix,Jamison,Delacroix,351(237)263-2617,Jillane Ceaser,260(224)484-5639,1524528146,14,1524528160,39,Brooklyn,NY,69 Shopko Pass
1654,Theo Domokos,Theo,Domokos,1(915)347-7068,Cash Luppitt,86(870)318-1412,1545036775,121,1545036896,8,Yonkers,NY,37072 Rockefeller Pass
