ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
851,Gregorius Muzzollo,Gregorius,Muzzollo,48(299)539-5669,Hilarius Grimsey,84(726)766-0805,1590986469,107,1590986576,32,Jamaica,NY,6 Mallory Plaza
852,Jessalin Jeremaes,Jessalin,Jeremaes,57(420)944-2122,Marylee Durbann,62(222)159-1643,1601412636,134,1601412770,86,Albany,NY,740 Stoughton Park
853,Gallard Hammersley,Gallard,Hammersley,7(435)366-6812,Ferdinand Mushawe,55(805)580-6128,1588963906,30,1588963936,26,Schenectady,NY,05334 Prairieview Alley
854,Clark Kulver,Clark,Kulver,63(396)484-8216,Vonni Dreye,420(593)158-0045,1585455297,235,1585455532,136,Albany,NY,4 Kensington Way
855,Larisa Visco,Larisa,Visco,380(865)967-8693,Else Summergill,86(805)769-0139,1602374904,112,1602375016,128,Syracuse,NY,988 Sullivan Lane
856,Else Summergill,Else,Summergill,86(805)769-0139,Kurt Phizacklea,1(867)633-0078,1589517099,193,1589517292,44,New York City,NY,19 Orin Terrace
857,Devondra Jopke,Devondra,Jopke,62(916)984-7113,Amanda Tunnow,62(192)248-3912,1590181735,88,1590181823,7,New York City,NY,1679 Mariners Cove Junction
858,Dorry Doale,Dorry,Doale,46(931)698-7428,Goober Sleany,54(933)841-4845,1587065003,160,1587065163,141,New York City,NY,614 Prairie Rose Terrace
859,Lin Aulsford,Lin,Aulsford,46(289)914-1498,Ardelle Tenbrug,251(856)113-8667,1585624542,279,1585624821,70,Albany,NY,9 Emmet Pass
860,Raf Chisnall,Raf,Chisnall,970(881)968-1625,Susanne Bosch,359(813)549-6117,1586886029,14,1586886043,55,New York City,NY,457 Jackson Trail
861,Wash Spofford,Wash,Spofford,62(236)495-4319,Freida Schwandner,357(575)364-4994,1579293228,34,1579293262,23,New York City,NY,452 Stang Park
862,Pat Dows,Pat,Dows,66(550)462-9575,Alain Worman,52(122)961-0318,1599818587,109,1599818696,70,New York City,NY,2 Burrows Parkway
863,Adriana Poveleye,Adriana,Poveleye,52(906)648-2866,Reg Skirrow,1(314)552-9443,1577881783,154,1577881937,103,Brooklyn,NY,509 Reinke Court
864,Robbert McCloughlin,Robbert,McCloughlin,62(180)979-2600,Josephina Tunno,7(611)127-0555,1587103538,106,1587103644,70,Buffalo,NY,7 Cody Street
865,Belvia Piddlesden,Belvia,Piddlesden,54(518)695-0149,Averyl Woodman,7(831)789-1728,1593626316,257,1593626573,55,White Plains,NY,7749 Havey Road
866,Luis Habbergham,Luis,Habbergham,351(923)831-6189,Glennie Walmsley,55(733)115-9488,1593566524,175,1593566699,103,New York City,NY,7839 Tennyson Lane
867,Gabriellia Mayler,Gabriellia,Mayler,81(759)992-4260,Carlota Labbati,503(402)623-0773,1596695722,194,1596695916,107,White Plains,NY,7827 Milwaukee Point
868,Alic Roycroft,Alic,Roycroft,386(998)932-6292,Nelie Asty,55(731)774-0039,1583552229,88,1583552317,69,New York City,NY,38 Talisman Pass
869,Haskell Topaz,Haskell,Topaz,351(303)943-1649,Shani Vasyunin,81(273)325-7857,1599896030,36,1599896066,122,Jamaica,NY,761 Namekagon Trail
870,Skippie Swiffan,Skippie,Swiffan,1(904)558-5807,Jonathan Gasticke,86(639)568-9571,1594967314,236,1594967550,25,Rochester,NY,0263 Bartelt Terrace
871,Conni Vayne,Conni,Vayne,33(472)173-2055,Becca Clinton,48(348)894-0231,1593359620,10,1593359630,70,Buffalo,NY,3816 Armistice Park
872,Flora Twopenny,Flora,Twopenny,370(362)438-7285,Martin Kimbrough,7(610)631-2502,1598426624,162,1598426786,117,Brooklyn,NY,735 Ronald Regan Park
873,Ariel Saylor,Ariel,Saylor,54(691)567-2687,Wake Shapter,55(117)890-9642,1579135574,216,1579135790,115,Brooklyn,NY,443 Carey Crossing
874,Clark Kulver,Clark,Kulver,63(396)484-8216,Kirby Cridlan,7(482)749-1781,1587099235,44,1587099279,110,New York City,NY,91719 Doe Crossing Street
875,Livy Vaillant,Livy,Vaillant,86(388)117-0970,Titus Formoy,380(216)777-8270,1583488081,66,1583488147,39,New York City,NY,824 Clemons Way
876,Ranice Lyles,Ranice,Lyles,86(107)151-8956,Ives Comettoi,86(311)775-6521,1600901241,254,1600901495,104,New York City,NY,02 School Lane
877,Drew Blacker,Drew,Blacker,41(634)454-5190,Tobe Cassell,63(492)726-5044,1585936584,38,1585936622,127,Great Neck,NY,24547 Vera Hill
878,Demetris Disley,Demetris,Disley,251(887)648-4443,Jeremiah Follen,62(681)312-9817,1591494034,159,1591494193,36,Staten Island,NY,198 Waxwing Street
879,Darby Joannidi,Darby,Joannidi,86(637)353-7005,Carney Edgeller,1(330)138-5070,1588110430,190,1588110620,114,New York City,NY,516 Elmside Lane
880,Ephraim Manklow,Ephraim,Manklow,31(808)190-8144,Starlene Demkowicz,591(203)282-8688,1601402238,296,1601402534,37,New York City,NY,0839 Raven Crossing
881,Ebenezer Pollastro,Ebenezer,Pollastro,420(853)833-0331,Tedman Kemston,46(290)446-2785,1600707762,192,1600707954,70,New York City,NY,9477 Annamark Circle
882,Sherill Grzelak,Sherill,Grzelak,383(918)121-4739,Lin Paynter,63(329)475-5724,1597923948,23,1597923971,86,Jamaica,NY,23938 New Castle Drive
883,Norah Rudolph,Norah,Rudolph,1(997)908-4296,Tiebout Tiler,58(761)230-0102,1586460240,58,1586460298,57,New York City,NY,791 West Plaza
884,Walden Van Halle,Walden,Van Halle,86(699)611-4989,Gallard Hammersley,7(435)366-6812,1596335889,27,1596335916,126,Buffalo,NY,68861 Kingsford Avenue
885,Cynthia Hallewell,Cynthia,Hallewell,48(812)215-1113,Orran Banke,55(789)608-8186,1584328910,15,1584328925,20,Rochester,NY,0 Delladonna Hill
886,Cecil Rojas,Cecil,Rojas,62(508)944-0807,Zed Thompkins,1(612)256-4946,1588381545,148,1588381693,106,Albany,NY,635 Orin Circle
887,Ingamar Willcocks,Ingamar,Willcocks,57(712)577-0300,Laurene Boshier,53(647)604-6254,1590464812,268,1590465080,13,Albany,NY,52 Cascade Lane
888,Mora Cooke,Mora,Cooke,1(214)366-1266,Gallard Gilfoy,46(490)710-0370,1583366263,226,1583366489,93,Albany,NY,03 Waxwing Circle
889,Scarface Charlesworth,Scarface,Charlesworth,86(225)403-1281,Mayne Childs,63(659)485-4929,1599366739,24,1599366763,108,Hicksville,NY,4270 Bunting Court
890,Martie Botfield,Martie,Botfield,54(199)452-2866,Oran Spillard,62(119)452-0590,1581905755,58,1581905813,15,Brooklyn,NY,410 Shasta Trail
891,Claudianus Hendron,Claudianus,Hendron,92(154)217-0851,Darla Fitchett,51(847)336-0553,1583467723,58,1583467781,69,Port Washington,NY,7716 Elka Way
892,Ynez Butlin,Ynez,Butlin,52(497)702-5820,Maureen Nias,86(225)756-4899,1601338053,80,1601338133,60,Flushing,NY,59834 Longview Junction
893,Marina Pilfold,Marina,Pilfold,502(286)526-0904,Alberto FitzGeorge,598(805)553-8625,1592559600,150,1592559750,5,Brooklyn,NY,50 Rieder Way
894,Sheri Lavin,Sheri,Lavin,86(678)730-4666,Vicki Skitteral,251(250)898-9761,1588689713,219,1588689932,131,Brooklyn,NY,335 Fuller Road
895,Dionne Scambler,Dionne,Scambler,62(386)944-9343,Opalina Phython,86(188)632-0757,1599248849,100,1599248949,45,New York City,NY,231 Darwin Road
896,Carlota Labbati,Carlota,Labbati,503(402)623-0773,Bern Saura,86(389)232-0280,1579633541,260,1579633801,80,Rochester,NY,68914 Schmedeman Circle
897,Daniela Stampe,Daniela,Stampe,33(655)435-2419,Sarette Burgise,62(691)998-7856,1599117492,265,1599117757,133,Syracuse,NY,6780 Morrow Parkway
898,Ardisj Tort,Ardisj,Tort,7(275)584-5094,Gregorius Walkden,62(818)137-8594,1595666528,91,1595666619,108,Jamaica,NY,94 Roxbury Drive
899,Rocky Paydon,Rocky,Paydon,62(111)966-5924,Aldridge Janicki,63(724)385-5737,1582809958,48,1582810006,118,New York City,NY,563 Victoria Hill
900,Lind Brando,Lind,Brando,7(750)944-7550,Ebenezer Pollastro,420(853)833-0331,1586647493,274,1586647767,81,Staten Island,NY,8 Mosinee Center
901,Levin Whyteman,Levin,Whyteman,389(925)335-0651,Kassey Pidgeley,30(262)411-9950,1587350901,25,1587350926,85,Albany,NY,2 Rockefeller Street
902,Daphna Ellor,Daphna,Ellor,389(948)473-7488,Leonid Gimeno,66(176)657-4619,1580528001,59,1580528060,29,Brooklyn,NY,973 7th Way
903,Odelia Blachford,Odelia,Blachford,374(545)718-7864,Catharine Atyeo,55(120)613-0628,1585054876,16,1585054892,116,Hicksville,NY,6533 Iowa Park
904,Wylie Reeves,Wylie,Reeves,7(738)367-4374,Mariquilla Cleall,94(374)200-0164,1597211533,107,1597211640,14,Jamaica,NY,4556 Brentwood Plaza
905,Kristian Haggus,Kristian,Haggus,86(587)287-1450,Fitz Van der Veldt,66(479)888-8567,1594838723,251,1594838974,93,New Hyde Park,NY,950 Monument Way
906,Sarette Burgise,Sarette,Burgise,62(691)998-7856,Amelita Ollerhad,86(269)189-9560,1580335918,269,1580336187,99,Schenectady,NY,28922 Del Sol Road
907,Hobey Simounet,Hobey,Simounet,86(978)126-4242,Carmella Sawyer,63(979)884-2490,1591395589,260,1591395849,37,Brooklyn,NY,93 Londonderry Park
908,Jennilee Kick,Jennilee,Kick,93(553)484-4294,Nance Heinzel,44(864)819-6109,1600125970,155,1600126125,133,Albany,NY,3539 Miller Hill
909,Helaine Licciardo,Helaine,Licciardo,86(910)190-9510,Nikolaus McCart,993(685)982-8823,1582824018,40,1582824058,108,Albany,NY,7 Warbler Way
910,Orren Baudain,Orren,Baudain,86(287)770-4608,Tessy Carsberg,7(469)826-4088,1593937355,83,1593937438,53,Hicksville,NY,0098 Union Pass
911,Edith Rutigliano,Edith,Rutigliano,86(268)744-4648,Carree Chaff,53(119)776-0880,1586948965,269,1586949234,122,Albany,NY,69214 Burrows Road
912,Drusy Casillis,Drusy,Casillis,33(561)457-6697,Terrence Banbrook,380(699)898-7333,1602853944,297,1602854241,149,New York City,NY,2 Miller Avenue
913,Jerome Messager,Jerome,Messager,7(947)964-1153,Joey Larmuth,66(878)805-8478,1580678457,12,1580678469,143,Elmira,NY,5 Messerschmidt Alley
914,Andros Brabbins,Andros,Brabbins,63(524)369-2699,Oran Spillard,62(119)452-0590,1591248203,227,1591248430,46,New York City,NY,7826 Stoughton Crossing
915,Jonathan Gasticke,Jonathan,Gasticke,86(639)568-9571,Germana Shirer,351(114)128-9757,1594846901,251,1594847152,36,Bronx,NY,7195 Algoma Drive
916,Tatiana Gladdolph,Tatiana,Gladdolph,385(142)239-5003,Meredith Denisevich,58(572)485-2393,1590623920,295,1590624215,2,Syracuse,NY,9 Blaine Trail
917,Arliene Trobey,Arliene,Trobey,62(198)980-4381,Marissa Gilson,593(653)791-8442,1580123641,220,1580123861,92,Buffalo,NY,0 Clarendon Lane
918,Kiah Bernakiewicz,Kiah,Bernakiewicz,216(456)122-0667,Averyl Woodman,7(831)789-1728,1580369054,10,1580369064,45,Buffalo,NY,16012 Summit Junction
919,Kassey Pidgeley,Kassey,Pidgeley,30(262)411-9950,Fidelity Hammill,380(486)299-6217,1592865075,294,1592865369,127,Albany,NY,018 Marquette Plaza
920,Fitz Van der Veldt,Fitz,Van der Veldt,66(479)888-8567,Fanya Martinie,46(483)528-9863,1590856623,124,1590856747,4,Elmira,NY,77988 Ryan Place
921,Tyne Grange,Tyne,Grange,51(544)224-9995,Agretha Batt,7(900)869-3452,1596748855,229,1596749084,75,Albany,NY,88843 Portage Court
922,Siusan Euels,Siusan,Euels,389(866)286-8982,Rick Edler,52(590)443-0322,1589406609,122,1589406731,145,Jamaica,NY,16 Gale Park
923,Paolina McLeese,Paolina,McLeese,212(628)792-6591,Odille Schruyer,62(546)384-4437,1591069436,274,1591069710,121,New York City,NY,65228 Raven Terrace
924,Mitchell Gronw,Mitchell,Gronw,34(694)351-5388,Kelci Cisneros,52(829)214-0863,1593970650,189,1593970839,139,Buffalo,NY,13 Autumn Leaf Lane
925,Cyndie Astlett,Cyndie,Astlett,86(371)777-3475,Wendel Sephton,7(986)550-3033,1579361343,14,1579361357,2,Rochester,NY,48 Glacier Hill Place
926,Diarmid Josskoviz,Diarmid,Josskoviz,62(733)468-1390,Jayson Sample,51(186)257-8905,1588157465,166,1588157631,108,New York City,NY,133 Burning Wood Trail
927,Charmane Wilbor,Charmane,Wilbor,86(769)363-5709,Myron Botten,356(891)942-2869,1601849369,111,1601849480,10,White Plains,NY,0 Tony Junction
928,Kalvin Negri,Kalvin,Negri,62(423)462-6128,Bradley Cronshaw,56(894)713-9005,1599277009,111,1599277120,75,Brooklyn,NY,8120 Jenna Road
929,Nickie Banisch,Nickie,Banisch,63(781)448-3480,Aimil Ringwood,63(785)397-6854,1596533420,238,1596533658,120,Buffalo,NY,87 Hansons Trail
930,Maxie Shilton,Maxie,Shilton,51(208)681-1159,Horacio Ruppel,502(167)804-4970,1580220456,130,1580220586,133,New York City,NY,5 Homewood Way
931,Brien Pillinger,Brien,Pillinger,86(991)771-2702,Corry Glassopp,225(571)914-8150,1583785680,208,1583785888,39,Brooklyn,NY,67 Hansons Way
932,Maighdiln Powys,Maighdiln,Powys,86(476)851-3298,Garvey Grollmann,389(365)470-8680,1590925989,71,1590926060,33,New York City,NY,2 Surrey Parkway
933,Forrest Giacobillo,Forrest,Giacobillo,61(698)488-5533,Frances Pendered,502(922)626-9477,1583607385,276,1583607661,4,New York City,NY,399 Fairview Hill
934,Lidia Chettle,Lidia,Chettle,86(782)299-5677,Kyle Leyborne,234(292)631-5546,1602650507,208,1602650715,54,New York City,NY,61 Vahlen Point
935,Norah Rudolph,Norah,Rudolph,1(997)908-4296,Bennie Dowglass,234(374)567-2701,1596663059,223,1596663282,59,New York City,NY,39 Debra Parkway
936,Cecil Rojas,Cecil,Rojas,62(508)944-0807,Ethel Stanbra,62(148)575-0834,1601749857,236,1601750093,79,Rochester,NY,353 Main Street
937,Marylinda McCarl,Marylinda,McCarl,62(935)334-9631,Valle Condie,86(648)127-3186,1594409073,271,1594409344,62,Brooklyn,NY,2 Center Park
938,Arda Lermouth,Arda,Lermouth,46(340)563-2496,Dominga Verduin,30(249)492-8859,1589272409,80,1589272489,41,New York City,NY,1859 Dapin Street
939,Anna Clementson,Anna,Clementson,33(550)374-0274,Kristian Haggus,86(587)287-1450,1597257098,266,1597257364,13,Jamaica,NY,15894 Delladonna Parkway
940,Blondelle Athersmith,Blondelle,Athersmith,63(684)658-8453,Pattie Denziloe,86(479)466-2888,1587318306,105,1587318411,40,New York City,NY,89959 Main Trail
941,Tuckie MacDunleavy,Tuckie,MacDunleavy,86(782)746-0805,Lucio Slopier,7(824)789-0924,1593740240,219,1593740459,104,New York City,NY,386 Drewry Terrace
942,Shina Bedle,Shina,Bedle,66(482)681-5807,Robbie Yeandel,46(242)707-0951,1587094377,229,1587094606,149,Rochester,NY,1 West Lane
943,Reeva Palek,Reeva,Palek,502(105)753-2258,Candace Stallwood,86(161)932-8231,1589183355,238,1589183593,113,Buffalo,NY,329 Aberg Circle
944,Gilberta Pruvost,Gilberta,Pruvost,7(500)817-0601,Ailee Chastelain,386(681)189-6357,1593514551,133,1593514684,21,Hicksville,NY,4947 Melvin Avenue
945,Brewer Pechold,Brewer,Pechold,86(406)335-3438,Craggie Cuncliffe,86(383)129-1103,1578501682,266,1578501948,131,White Plains,NY,81 Mendota Plaza
946,Vicki Tribe,Vicki,Tribe,380(277)565-4975,Devon Bogue,7(576)733-8637,1598198041,85,1598198126,29,Brooklyn,NY,87 Eagle Crest Center
947,Karlik Marval,Karlik,Marval,62(696)626-1539,Murray Colgrave,55(806)929-4982,1589732987,257,1589733244,132,New York City,NY,30979 Sutteridge Park
948,Fifine Haensel,Fifine,Haensel,62(656)514-9408,Jorry Frood,53(353)147-7565,1581473526,166,1581473692,35,New York City,NY,632 Calypso Point
949,Wheeler Okenfold,Wheeler,Okenfold,351(487)757-7251,Tom Petters,86(566)208-8477,1601224516,167,1601224683,9,Jamaica,NY,94 Lakewood Gardens Terrace
950,Simonette Manis,Simonette,Manis,48(267)790-1720,Sybilla Schofield,63(288)408-2189,1588890228,272,1588890500,97,New York City,NY,215 Kensington Place
951,Monro Sango,Monro,Sango,62(678)287-6038,Gabriel Tribe,353(955)836-9895,1601433903,126,1601434029,111,Albany,NY,9 Glacier Hill Center
952,Opalina Phython,Opalina,Phython,86(188)632-0757,Rosanna Keoghan,54(525)595-5146,1581770723,206,1581770929,71,New York City,NY,2024 Pleasure Court
953,Hurlee Caesmans,Hurlee,Caesmans,63(415)484-3055,Natalee Sauvan,351(915)329-3669,1582600557,83,1582600640,42,Rochester,NY,2395 Lakewood Lane
954,Addia Goning,Addia,Goning,63(980)764-5212,Felecia Ragsdall,86(770)473-5022,1577935980,148,1577936128,128,Syracuse,NY,3479 Continental Avenue
955,Steve Stolte,Steve,Stolte,351(585)857-5043,Elbertina Odda,33(199)726-9228,1589714727,189,1589714916,100,Albany,NY,1 Dwight Hill
956,Giacomo Zanelli,Giacomo,Zanelli,63(131)521-1952,Gabriela Knock,7(206)950-8567,1598224463,223,1598224686,87,Buffalo,NY,3104 Dapin Drive
957,Vernor Calbert,Vernor,Calbert,255(816)942-9978,Jaquenette Malthus,234(866)686-1531,1579842917,114,1579843031,28,New York City,NY,9695 Center Lane
958,Kamila Patemore,Kamila,Patemore,46(961)834-0967,Tally Bette,62(636)748-6851,1579325119,248,1579325367,43,Rochester,NY,5373 Merrick Junction
959,Clayborne Von Der Empten,Clayborne,Von Der Empten,81(620)207-6990,Louisette Gallihaulk,62(875)222-2635,1583249137,47,1583249184,7,New Hyde Park,NY,465 Clove Way
960,Casper Ineson,Casper,Ineson,62(117)657-8041,Haskell Topaz,351(303)943-1649,1601489804,149,1601489953,23,Rochester,NY,638 Armistice Lane
961,Bradley Cronshaw,Bradley,Cronshaw,56(894)713-9005,Sandy Nerney,994(138)548-8591,1592611376,152,1592611528,78,Syracuse,NY,01 Swallow Drive
962,Theresa Samter,Theresa,Samter,86(799)778-2743,Barron Dowdell,86(166)370-6378,1587656770,260,1587657030,137,New York City,NY,03567 Prentice Circle
963,Kirby Cridlan,Kirby,Cridlan,7(482)749-1781,Hadrian Stubbes,380(625)594-2649,1583218198,130,1583218328,97,Buffalo,NY,8 Kropf Drive
964,Dorry Doale,Dorry,Doale,46(931)698-7428,Jessalin Jeremaes,57(420)944-2122,1588148083,136,1588148219,82,New York City,NY,803 Pankratz Drive
965,Michael Ruhben,Michael,Ruhben,7(881)181-1270,Shina Bedle,66(482)681-5807,1595007954,233,1595008187,135,Buffalo,NY,8 Bayside Drive
966,Josephina Tunno,Josephina,Tunno,7(611)127-0555,Vita Mountford,591(175)472-4406,1578216094,240,1578216334,43,Albany,NY,2676 La Follette Road
967,Sheri Lavin,Sheri,Lavin,86(678)730-4666,Tod Proschke,86(217)670-1508,1579158906,300,1579159206,50,Albany,NY,81 Magdeline Alley
968,Johny Lingner,Johny,Lingner,351(617)272-2007,Simonette Manis,48(267)790-1720,1588519283,6,1588519289,31,New York City,NY,93 Old Gate Way
969,Jeannette Moyles,Jeannette,Moyles,269(489)291-8564,Ossie Barcroft,62(111)599-7528,1601921282,74,1601921356,27,New York City,NY,32 Fairfield Center
970,Eran Sneller,Eran,Sneller,351(955)230-0787,Goober Pothbury,86(633)683-7935,1594872006,280,1594872286,71,New York City,NY,8351 Bartelt Street
971,Annabal Martignoni,Annabal,Martignoni,86(433)769-7685,Stanislaw Mathieson,86(723)368-7937,1587599579,46,1587599625,101,Rochester,NY,2314 Rusk Terrace
972,Tomaso Sibson,Tomaso,Sibson,92(306)231-1416,Thadeus Glentworth,261(280)768-8563,1584096044,117,1584096161,112,Albany,NY,85 Merchant Point
973,Lesya Pender,Lesya,Pender,62(218)388-6689,Clotilda Burditt,86(509)364-0418,1591182308,293,1591182601,30,White Plains,NY,00905 Blaine Avenue
974,Alphard Goodding,Alphard,Goodding,33(576)597-2400,Rica Dudin,58(168)938-0651,1602815927,242,1602816169,42,Staten Island,NY,189 Golf Avenue
975,Hazel Thomann,Hazel,Thomann,351(565)202-9610,Minnie Whiterod,63(211)995-3916,1593303333,89,1593303422,59,Staten Island,NY,9095 Hallows Court
976,Terrill Freezer,Terrill,Freezer,86(654)849-7630,Scottie Ferrini,62(529)615-1178,1583527054,215,1583527269,109,Schenectady,NY,07289 Graedel Crossing
977,Budd Milton-White,Budd,Milton-White,63(731)794-6079,Martina Peachment,86(279)386-0821,1583300999,143,1583301142,53,Brooklyn,NY,89716 Toban Parkway
978,Nester Strutz,Nester,Strutz,55(767)502-0335,Vicki Tribe,380(277)565-4975,1588504380,113,1588504493,142,Albany,NY,98508 Goodland Hill
979,Essy Huxter,Essy,Huxter,351(663)572-2555,Wendeline Henniger,504(589)112-4057,1578155209,9,1578155218,138,Brooklyn,NY,55 Debra Avenue
980,Martie Botfield,Martie,Botfield,54(199)452-2866,Rocky Paydon,62(111)966-5924,1580931737,112,1580931849,97,Utica,NY,5 Calypso Trail
981,Teri McGillivrie,Teri,McGillivrie,62(558)532-2494,Jeffie Hamly,81(350)116-8396,1590793856,73,1590793929,68,Syracuse,NY,11 Westerfield Trail
982,Carson Lochrie,Carson,Lochrie,420(208)968-6779,Barby Patsall,86(297)701-7279,1595751948,69,1595752017,108,New York City,NY,78889 Glendale Road
983,Lidia Chettle,Lidia,Chettle,86(782)299-5677,Lotty Yakovlev,351(120)706-0391,1584231504,90,1584231594,56,New York City,NY,72 Troy Pass
984,Ellary Addinall,Ellary,Addinall,373(700)581-3009,Hobey Simounet,86(978)126-4242,1598435086,300,1598435386,141,Utica,NY,14 Milwaukee Plaza
985,Etti Iacovelli,Etti,Iacovelli,46(610)194-7490,Lida Sanderson,380(994)538-9146,1586694627,85,1586694712,10,Rochester,NY,0310 Express Court
986,Minnie Whiterod,Minnie,Whiterod,63(211)995-3916,Darren Mort,86(408)598-7992,1597381867,2,1597381869,24,New York City,NY,0 Porter Pass
987,Dwain Dodson,Dwain,Dodson,86(945)791-5389,Bekki Garbett,57(865)955-0746,1592609955,12,1592609967,92,Rochester,NY,73321 Marquette Point
988,Gregorius Muzzollo,Gregorius,Muzzollo,48(299)539-5669,Cathee Ash,55(538)839-4161,1598374653,295,1598374948,43,Buffalo,NY,2571 Sunnyside Street
989,Boone Lavallin,Boone,Lavallin,30(527)210-0030,Reg Skirrow,1(314)552-9443,1586887962,5,1586887967,39,New York City,NY,2 Walton Terrace
990,Alard Befroy,Alard,Befroy,86(666)396-6086,Arda Lermouth,46(340)563-2496,1598068023,42,1598068065,19,Jamaica,NY,904 Ohio Pass
991,Waldemar Lokier,Waldemar,Lokier,7(646)640-2051,Fredia Larmour,53(215)155-7869,1597816338,255,1597816593,45,Brooklyn,NY,704 Homewood Junction
992,James Barkly,James,Barkly,86(900)243-2870,Brooks Carde,62(178)575-9921,1578594672,117,1578594789,16,Rochester,NY,4013 Talmadge Point
993,Odele Killingworth,Odele,Killingworth,218(168)674-5817,Lowrance Capps,86(193)126-8954,1579976110,138,1579976248,38,New Hyde Park,NY,5 Milwaukee Lane
994,Franciskus Blewitt,Franciskus,Blewitt,1(864)451-7481,Marina Pilfold,502(286)526-0904,1589999962,39,1590000001,57,New York City,NY,38605 Ronald Regan Junction
995,Orelle Sievewright,Orelle,Sievewright,351(592)824-9464,Fritz Gannon,86(484)557-6683,1588747787,121,1588747908,71,New York City,NY,8 Kedzie Junction
996,Kandy Ellul,Kandy,Ellul,63(703)216-8260,Seward Maw,7(441)693-4615,1587568589,76,1587568665,3,Rochester,NY,786 Cody Junction
997,Ethelin Borrow,Ethelin,Borrow,86(148)668-2264,Joann Aitchison,51(894)576-2441,1598177298,77,1598177375,122,Syracuse,NY,54 Schlimgen Court
998,Trula Tenaunt,Trula,Tenaunt,86(485)647-9185,Phelia Kilgrew,30(870)627-7971,1589247011,278,1589247289,26,Syracuse,NY,1 Dottie Center
999,Hi Lobley,Hi,Lobley,66(575)533-0242,Dominga Verduin,30(249)492-8859,1602163239,258,1602163497,125,Bronx,NY,2675 Morning Place
1000,Martie Botfield,Martie,Botfield,54(199)452-2866,Rollo Swaysland,86(259)173-5513,1581374284,146,1581374430,80,Mount Vernon,NY,10 Almo Junction
